Energy	ln(density of states)
-5496	2199.135606	1898.944571
-5492	2199.748155	1897.308611
-5488	2200.366304	1895.652685
-5484	2200.998216	1894.582191
-5480	2201.615556	1892.699865
-5476	2202.236116	1891.249689
-5472	2202.860002	1889.668853
-5468	2203.497758	1887.900315
-5464	2204.127031	1886.494145
-5460	2204.746431	1884.864638
-5456	2205.367372	1883.459370
-5452	2205.979005	1881.663735
-5448	2206.620836	1880.286579
-5444	2207.249544	1878.604425
-5440	2207.868013	1877.180617
-5436	2208.487504	1875.996139
-5432	2209.117036	1874.659329
-5428	2209.736421	1873.064230
-5424	2210.362810	1871.306150
-5420	2210.989458	1870.188838
-5416	2211.617830	1868.730327
-5412	2212.245897	1867.333404
-5408	2212.872743	1866.159604
-5404	2213.493776	1864.096573
-5400	2214.123033	1862.358022
-5396	2214.743196	1860.999091
-5392	2215.371065	1859.575381
-5388	2215.993211	1858.177624
-5384	2216.606081	1856.728994
-5380	2217.227693	1855.317598
-5376	2217.863573	1853.895162
-5372	2218.479173	1852.210826
-5368	2219.107881	1850.539963
-5364	2219.724290	1849.173595
-5360	2220.359727	1847.558921
-5356	2220.989305	1845.928237
-5352	2221.606584	1844.996908
-5348	2222.241228	1843.003965
-5344	2222.858125	1841.273139
-5340	2223.481279	1840.452598
-5336	2224.113451	1838.741416
-5332	2224.728990	1837.152522
-5328	2225.355028	1835.980308
-5324	2225.976274	1834.080157
-5320	2226.604860	1832.497902
-5316	2227.232591	1831.068343
-5312	2227.848955	1829.672288
-5308	2228.478288	1827.936015
-5304	2229.109407	1826.036801
-5300	2229.721773	1824.630936
-5296	2230.339143	1822.876417
-5292	2230.968507	1821.669849
-5288	2231.585008	1819.812824
-5284	2232.213350	1818.443872
-5280	2232.829256	1816.529758
-5276	2233.454545	1815.126706
-5272	2234.071840	1813.731808
-5268	2234.700761	1812.287619
-5264	2235.329927	1810.845752
-5260	2235.951738	1809.367218
-5256	2236.574251	1808.149682
-5252	2237.200273	1806.144622
-5248	2237.819108	1804.567268
-5244	2238.435136	1802.959573
-5240	2239.061647	1801.380091
-5236	2239.698122	1799.688138
-5232	2240.311540	1797.974915
-5228	2240.934419	1796.171107
-5224	2241.560884	1794.603623
-5220	2242.196107	1793.040715
-5216	2242.820268	1791.260935
-5212	2243.429903	1789.771499
-5208	2244.066041	1788.516896
-5204	2244.681688	1786.795501
-5200	2245.305208	1785.610484
-5196	2245.931444	1784.197580
-5192	2246.552476	1782.507748
-5188	2247.167482	1781.295246
-5184	2247.776399	1779.692815
-5180	2248.403108	1777.884810
-5176	2249.031816	1776.444611
-5172	2249.641511	1774.795396
-5168	2250.274248	1773.481828
-5164	2250.893068	1771.552423
-5160	2251.509904	1770.370906
-5156	2252.124925	1768.642131
-5152	2252.749834	1767.345831
-5148	2253.372179	1765.905805
-5144	2253.987108	1764.567509
-5140	2254.609727	1762.990192
-5136	2255.229692	1760.898419
-5132	2255.850038	1759.915514
-5128	2256.482240	1758.173203
-5124	2257.083482	1756.871807
-5120	2257.703889	1755.067986
-5116	2258.316041	1753.491195
-5112	2258.939760	1751.670514
-5108	2259.558794	1749.987590
-5104	2260.173753	1747.842541
-5100	2260.806261	1746.358597
-5096	2261.425569	1744.805971
-5092	2262.043687	1742.991499
-5088	2262.665849	1741.672389
-5084	2263.280458	1739.862757
-5080	2263.901582	1738.584075
-5076	2264.529741	1737.050949
-5072	2265.143678	1735.165827
-5068	2265.756608	1733.260261
-5064	2266.386491	1731.952477
-5060	2266.995668	1730.249096
-5056	2267.620424	1728.471025
-5052	2268.241853	1727.069048
-5048	2268.850450	1725.081319
-5044	2269.464830	1723.354209
-5040	2270.080919	1722.143881
-5036	2270.702272	1721.042832
-5032	2271.315172	1719.173978
-5028	2271.932512	1717.295823
-5024	2272.553071	1715.658724
-5020	2273.174043	1713.693266
-5016	2273.795915	1712.315882
-5012	2274.418779	1710.250071
-5008	2275.033281	1708.982578
-5004	2275.652666	1707.418587
-5000	2276.271303	1705.675738
-4996	2276.884798	1703.693009
-4992	2277.508195	1701.936726
-4988	2278.122606	1700.071092
-4984	2278.741014	1698.273921
-4980	2279.354967	1696.121211
-4976	2279.975206	1694.460468
-4972	2280.588808	1693.316970
-4968	2281.219377	1691.946548
-4964	2281.831102	1690.682533
-4960	2282.457460	1688.676605
-4956	2283.065279	1686.708501
-4952	2283.679811	1685.335260
-4948	2284.306978	1683.636073
-4944	2284.913621	1681.836796
-4940	2285.541185	1680.203148
-4936	2286.155183	1678.822261
-4932	2286.783159	1676.909140
-4928	2287.392030	1675.797903
-4924	2287.998598	1673.627494
-4920	2288.618165	1672.029485
-4916	2289.222688	1669.855513
-4912	2289.848375	1668.671695
-4908	2290.461290	1666.253210
-4904	2291.077730	1664.838468
-4900	2291.703187	1663.699210
-4896	2292.326341	1661.912410
-4892	2292.940217	1659.541468
-4888	2293.561143	1658.046183
-4884	2294.174638	1656.712056
-4880	2294.789934	1654.851250
-4876	2295.415636	1652.736768
-4872	2296.034471	1651.583087
-4868	2296.654680	1649.759459
-4864	2297.264604	1648.325726
-4860	2297.893358	1646.345253
-4856	2298.506196	1644.288656
-4852	2299.122026	1642.917078
-4848	2299.747377	1640.974637
-4844	2300.371706	1639.259935
-4840	2300.996385	1637.511855
-4836	2301.617662	1635.674080
-4832	2302.229677	1634.382085
-4828	2302.843660	1632.513846
-4824	2303.451234	1630.334857
-4820	2304.076326	1628.682729
-4816	2304.686281	1627.279760
-4812	2305.297334	1625.591092
-4808	2305.920915	1623.573182
-4804	2306.547578	1622.226799
-4800	2307.158739	1620.815645
-4796	2307.767686	1618.595499
-4792	2308.394136	1617.112212
-4788	2309.009935	1614.650523
-4784	2309.620317	1613.205829
-4780	2310.243059	1611.376894
-4776	2310.853532	1609.612480
-4772	2311.469102	1607.808145
-4768	2312.090517	1605.929425
-4764	2312.700899	1604.134704
-4760	2313.324922	1602.098141
-4756	2313.944124	1599.994867
-4752	2314.562822	1598.638832
-4748	2315.188722	1596.562040
-4744	2315.804231	1594.272836
-4740	2316.427476	1593.296832
-4736	2317.048448	1591.179676
-4732	2317.674196	1589.338874
-4728	2318.287218	1587.801567
-4724	2318.901186	1585.503113
-4720	2319.515611	1583.744147
-4716	2320.144929	1581.952320
-4712	2320.759721	1580.252958
-4708	2321.370744	1577.905947
-4704	2321.988710	1576.400302
-4700	2322.610536	1573.759403
-4696	2323.224946	1572.876538
-4692	2323.841417	1570.499517
-4688	2324.458757	1568.588157
-4684	2325.071992	1567.693025
-4680	2325.677873	1565.695423
-4676	2326.307024	1563.805378
-4672	2326.921403	1562.463667
-4668	2327.541841	1560.557755
-4664	2328.156679	1558.736066
-4660	2328.779878	1556.573754
-4656	2329.404848	1555.016888
-4652	2330.012331	1552.862022
-4648	2330.644487	1551.168693
-4644	2331.268785	1549.545810
-4640	2331.875688	1547.684388
-4636	2332.503099	1546.306716
-4632	2333.119585	1543.700221
-4628	2333.741380	1541.777829
-4624	2334.350435	1540.023982
-4620	2334.961244	1538.173031
-4616	2335.575243	1536.526229
-4612	2336.196855	1534.475441
-4608	2336.818529	1532.929774
-4604	2337.439470	1531.003565
-4600	2338.047380	1529.258234
-4596	2338.663103	1527.483868
-4592	2339.289110	1525.934195
-4588	2339.900621	1523.593214
-4584	2340.518220	1521.886111
-4580	2341.129701	1519.835233
-4576	2341.743257	1518.049354
-4572	2342.360918	1516.190825
-4568	2342.970170	1514.564899
-4564	2343.589937	1512.062363
-4560	2344.200487	1509.679124
-4556	2344.817155	1507.314286
-4552	2345.429399	1505.843991
-4548	2346.049837	1503.588398
-4544	2346.668855	1501.492488
-4540	2347.280672	1499.359809
-4536	2347.899629	1497.922345
-4532	2348.506792	1496.181198
-4528	2349.122621	1494.630568
-4524	2349.741106	1492.793939
-4520	2350.364290	1490.796684
-4516	2350.979387	1488.738226
-4512	2351.599107	1486.980241
-4508	2352.203248	1484.921223
-4504	2352.823595	1482.988746
-4500	2353.443941	1480.943518
-4496	2354.054979	1479.029419
-4492	2354.658693	1476.533643
-4488	2355.270875	1474.572267
-4484	2355.879686	1472.835413
-4480	2356.499757	1471.071206
-4476	2357.114931	1469.337479
-4472	2357.717988	1467.760052
-4468	2358.330842	1465.825147
-4464	2358.944170	1463.572646
-4460	2359.552217	1461.680999
-4456	2360.162920	1458.854063
-4452	2360.771852	1457.507391
-4448	2361.389543	1455.713900
-4444	2361.998292	1453.233578
-4440	2362.609285	1451.280011
-4436	2363.232408	1449.016528
-4432	2363.851503	1447.010134
-4428	2364.465120	1445.221771
-4424	2365.070985	1443.680594
-4420	2365.685472	1441.455700
-4416	2366.286592	1439.577414
-4412	2366.902864	1438.026274
-4408	2367.512971	1435.885465
-4404	2368.120683	1434.130175
-4400	2368.741624	1432.064503
-4396	2369.360963	1430.185238
-4392	2369.980379	1427.965970
-4388	2370.593111	1425.724736
-4384	2371.209321	1423.847885
-4380	2371.821886	1421.826788
-4376	2372.425523	1420.333883
-4372	2373.042238	1418.598526
-4368	2373.663408	1416.352057
-4364	2374.277986	1414.069601
-4360	2374.899492	1411.941819
-4356	2375.520524	1410.017958
-4352	2376.120851	1407.599788
-4348	2376.740633	1405.300695
-4344	2377.348756	1403.389004
-4340	2377.954408	1401.041655
-4336	2378.564180	1399.498634
-4332	2379.181322	1397.110256
-4328	2379.790346	1395.226214
-4324	2380.403566	1392.790705
-4320	2381.011827	1391.214718
-4316	2381.628969	1389.301765
-4312	2382.238222	1386.709949
-4308	2382.842943	1384.345925
-4304	2383.455888	1381.268984
-4300	2384.065294	1379.155163
-4296	2384.683137	1376.800239
-4292	2385.291673	1374.452453
-4288	2385.886217	1372.330066
-4284	2386.495744	1370.586385
-4280	2387.115541	1367.918978
-4276	2387.717302	1365.746893
-4272	2388.332017	1363.793881
-4268	2388.947023	1361.429764
-4264	2389.548997	1359.631372
-4260	2390.158632	1357.031936
-4256	2390.768007	1355.264559
-4252	2391.384050	1352.926370
-4248	2391.989900	1350.583138
-4244	2392.612154	1348.794140
-4240	2393.224153	1346.400857
-4236	2393.837846	1342.796053
-4232	2394.450777	1341.229513
-4228	2395.058595	1338.672955
-4224	2395.665269	1336.166931
-4220	2396.270662	1333.278388
-4216	2396.881670	1331.407782
-4212	2397.493989	1329.825205
-4208	2398.097414	1327.617671
-4204	2398.704118	1325.312665
-4200	2399.306108	1323.440662
-4196	2399.919405	1321.133463
-4192	2400.537492	1319.639483
-4188	2401.145051	1316.701083
-4184	2401.750139	1314.522724
-4180	2402.357866	1311.500965
-4176	2402.969331	1310.027291
-4172	2403.583452	1307.514516
-4168	2404.180711	1304.859616
-4164	2404.801347	1302.477592
-4160	2405.408327	1300.258139
-4156	2406.017946	1297.352191
-4152	2406.623796	1294.917459
-4148	2407.234300	1292.179863
-4144	2407.843645	1290.164780
-4140	2408.446397	1288.464259
-4136	2409.062959	1285.548750
-4132	2409.670320	1282.914029
-4128	2410.284334	1281.258053
-4124	2410.880632	1278.604452
-4120	2411.489671	1276.244033
-4116	2412.103960	1273.800413
-4112	2412.719392	1272.410771
-4108	2413.319231	1269.867046
-4104	2413.933153	1267.548573
-4100	2414.536638	1265.164016
-4096	2415.142107	1262.995001
-4092	2415.748674	1259.230000
-4088	2416.355485	1256.848326
-4084	2416.960939	1253.899170
-4080	2417.567995	1251.911226
-4076	2418.182374	1249.440495
-4072	2418.783052	1246.571687
-4068	2419.376619	1244.564988
-4064	2419.991334	1241.408143
-4060	2420.608980	1239.364614
-4056	2421.208391	1236.125245
-4052	2421.823610	1234.017496
-4048	2422.425218	1231.386762
-4044	2423.045106	1229.511131
-4040	2423.652666	1226.236129
-4036	2424.267808	1224.931739
-4032	2424.872575	1222.830101
-4028	2425.484834	1220.258275
-4024	2426.111818	1217.550212
-4020	2426.722276	1215.792808
-4016	2427.327684	1212.968739
-4012	2427.944826	1210.461762
-4008	2428.556093	1209.165939
-4004	2429.166002	1206.906918
-4000	2429.776369	1204.696439
-3996	2430.392747	1201.853355
-3992	2430.997438	1199.000718
-3988	2431.600389	1196.395231
-3984	2432.217439	1194.502782
-3980	2432.814332	1191.665798
-3976	2433.417116	1189.067694
-3972	2434.041856	1186.948775
-3968	2434.643526	1184.552210
-3964	2435.242311	1182.256430
-3960	2435.857927	1179.561955
-3956	2436.455095	1177.086826
-3952	2437.067171	1174.227560
-3948	2437.677598	1171.139360
-3944	2438.287981	1168.002671
-3940	2438.898988	1165.202807
-3936	2439.503755	1162.173741
-3932	2440.109880	1158.980454
-3928	2440.724840	1157.345398
-3924	2441.332857	1154.873862
-3920	2441.933946	1151.932934
-3916	2442.538911	1149.554065
-3912	2443.149751	1147.321441
-3908	2443.752122	1144.580894
-3904	2444.364473	1141.163759
-3900	2444.960390	1138.298398
-3896	2445.570467	1135.585504
-3892	2446.183626	1132.530970
-3888	2446.785661	1129.851836
-3884	2447.386034	1127.703991
-3880	2448.003480	1124.136494
-3876	2448.603914	1121.821122
-3872	2449.207735	1119.138702
-3868	2449.809251	1115.546702
-3864	2450.423799	1112.830978
-3860	2451.022813	1110.122598
-3856	2451.628328	1106.735487
-3852	2452.233888	1105.272759
-3848	2452.833055	1102.123248
-3844	2453.440935	1099.328827
-3840	2454.045885	1096.097300
-3836	2454.644289	1093.334187
-3832	2455.261369	1089.801076
-3828	2455.868471	1086.257080
-3824	2456.473192	1083.139227
-3820	2457.077669	1079.937633
-3816	2457.676103	1077.365837
-3812	2458.280107	1073.813988
-3808	2458.887605	1072.154237
-3804	2459.475938	1068.310694
-3800	2460.066652	1066.039732
-3796	2460.677644	1061.572045
-3792	2461.289506	1058.836533
-3788	2461.887743	1056.191180
-3784	2462.492555	1052.883180
-3780	2463.096773	1049.846889
-3776	2463.700639	1046.977293
-3772	2464.301683	1043.512102
-3768	2464.907930	1040.051571
-3764	2465.515184	1037.750177
-3760	2466.115053	1034.902466
-3756	2466.730409	1031.627389
-3752	2467.335481	1027.873803
-3748	2467.938646	1024.808855
-3744	2468.550081	1021.774293
-3740	2469.151903	1018.734181
-3736	2469.759050	1015.645591
-3732	2470.367403	1011.725979
-3728	2470.974153	1008.569108
-3724	2471.589418	1004.679375
-3720	2472.194475	1001.165188
-3716	2472.802644	997.935514
-3712	2473.416337	993.618402
-3708	2474.023851	989.563089
-3704	2474.632219	986.413614
-3700	2475.222536	983.610273
-3696	2475.833253	980.756704
-3692	2476.438463	977.286990
-3688	2477.043169	973.927980
-3684	2477.665132	970.884209
-3680	2478.257326	968.671850
-3676	2478.861009	964.758572
-3672	2479.465715	960.795754
-3668	2480.076799	958.244941
-3664	2480.681886	954.306078
-3660	2481.290727	950.603810
-3656	2481.898042	946.414262
-3652	2482.501543	942.573419
-3648	2483.104249	939.260840
-3644	2483.719179	934.159386
-3640	2484.341600	931.471081
-3636	2484.937883	927.024478
-3632	2485.539781	923.030805
-3628	2486.157259	919.720928
-3624	2486.752656	916.250346
-3620	2487.355348	911.792813
-3616	2487.960435	909.842735
-3612	2488.548173	905.505181
-3608	2489.173250	902.411098
-3604	2489.781007	898.105098
-3600	2490.382799	893.591035
-3596	2490.984804	890.785298
-3592	2491.590471	885.954683
-3588	2492.194810	882.756535
-3584	2492.799837	878.842973
-3580	2493.396745	874.697648
-3576	2494.001131	870.754859
-3572	2494.604127	865.051903
-3568	2495.208040	862.395123
-3564	2495.808504	858.291032
-3560	2496.420702	856.350237
-3556	2497.017335	853.356856
-3552	2497.626527	849.987829
-3548	2498.245683	845.661752
-3544	2498.849168	842.518104
-3540	2499.452318	839.548993
-3536	2500.064912	834.250448
-3532	2500.661363	829.495477
-3528	2501.262834	824.290084
-3524	2501.859087	819.207259
-3520	2502.466722	814.828176
-3516	2503.062150	811.477134
-3512	2503.674150	805.990756
-3508	2504.279008	802.874392
-3504	2504.892213	797.373155
-3500	2505.496568	792.021696
-3496	2506.111864	787.866054
-3492	2506.708543	783.427526
-3488	2507.310670	778.811233
-3484	2507.909318	773.632886
-3480	2508.524995	768.791804
-3476	2509.136461	766.238206
-3472	2509.725999	763.060679
-3468	2510.336076	758.158862
-3464	2510.942277	753.379899
-3460	2511.548784	750.120062
-3456	2512.152132	744.403630
-3452	2512.765855	737.333633
-3448	2513.371568	734.348695
-3444	2513.963441	729.220437
-3440	2514.564592	725.064517
-3436	2515.167650	719.606805
-3432	2515.770067	715.485178
-3428	2516.367280	711.882670
-3424	2516.972276	706.555738
-3420	2517.561479	702.429660
-3416	2518.162920	698.195583
-3412	2518.774339	694.572706
-3408	2519.375398	689.676611
-3404	2519.975313	685.487974
-3400	2520.566804	680.150050
-3396	2521.172716	676.323721
-3392	2521.782335	671.304263
-3388	2522.388292	667.670784
-3384	2523.003465	664.848044
-3380	2523.606599	657.975896
-3376	2524.198381	652.508597
-3372	2524.819261	648.164555
-3368	2525.418123	643.677899
-3364	2526.013383	640.152007
-3360	2526.615571	635.042278
-3356	2527.211092	630.776750
-3352	2527.819749	625.670697
-3348	2528.420473	621.842033
-3344	2529.020097	616.361709
-3340	2529.628892	612.991151
-3336	2530.251131	608.395360
-3332	2530.840425	605.615844
-3328	2531.435487	600.781190
-3324	2532.038728	596.595676
-3320	2532.633638	590.713849
-3316	2533.236269	586.942953
-3312	2533.850343	583.175959
-3308	2534.447053	578.718349
-3304	2535.046251	574.925265
-3300	2535.655992	569.034428
-3296	2536.249406	563.568558
-3292	2536.837007	558.183049
-3288	2537.450304	555.947809
-3284	2538.045030	551.820650
-3280	2538.656389	548.346202
-3276	2539.255723	543.215986
-3272	2539.866762	538.512450
-3268	2540.466554	535.564172
-3264	2541.067201	532.510389
-3260	2541.660066	527.775109
-3256	2542.260850	522.755332
-3252	2542.861619	519.333295
-3248	2543.454912	515.459387
-3244	2544.059358	509.549567
-3240	2544.659059	505.929810
-3236	2545.270570	502.258110
-3232	2545.867967	498.394603
-3228	2546.466554	495.060551
-3224	2547.064683	490.628562
-3220	2547.673219	486.245880
-3216	2548.269945	482.876693
-3212	2548.875230	478.065681
-3208	2549.471254	475.184983
-3204	2550.076509	471.489664
-3200	2550.669649	467.097226
-3196	2551.275789	463.933746
-3192	2551.885149	459.438620
-3188	2552.482103	455.386325
-3184	2553.071901	452.714978
-3180	2553.674287	446.969021
-3176	2554.266283	444.027088
-3172	2554.879823	440.045382
-3168	2555.480592	436.904113
-3164	2556.074190	434.405622
-3160	2556.682710	431.536559
-3156	2557.269639	426.567708
-3152	2557.856645	423.970633
-3148	2558.461763	419.311472
-3144	2559.048448	415.636096
-3140	2559.643648	412.219006
-3136	2560.251710	410.089325
-3132	2560.840898	406.161732
-3128	2561.439882	402.807709
-3124	2562.028917	399.815291
-3120	2562.626024	396.935758
-3116	2563.228822	393.209607
-3112	2563.831178	390.450643
-3108	2564.417421	387.299633
-3104	2565.006258	385.040865
-3100	2565.603944	381.978052
-3096	2566.192888	380.173872
-3092	2566.785203	378.071446
-3088	2567.378099	374.263213
-3084	2567.975618	370.884435
-3080	2568.571825	368.332140
-3076	2569.170106	366.506084
-3072	2569.763338	363.352334
-3068	2570.343172	361.364210
-3064	2570.948747	358.903388
-3060	2571.550539	355.124141
-3056	2572.136400	351.686092
-3052	2572.733461	350.043452
-3048	2573.321855	346.313092
-3044	2573.919160	343.963637
-3040	2574.507158	341.650868
-3036	2575.091280	339.642346
-3032	2575.681993	337.378967
-3028	2576.274843	334.289986
-3024	2576.855913	333.626620
-3020	2577.448549	331.100246
-3016	2578.041414	328.510930
-3012	2578.621522	326.863987
-3008	2579.213350	323.351086
-3004	2579.795442	319.905673
-3000	2580.375963	317.881372
-2996	2580.960435	315.847001
-2992	2581.535036	314.905760
-2988	2582.112611	313.179893
-2984	2582.688890	310.836583
-2980	2583.277376	307.148946
-2976	2583.850832	306.709768
-2972	2584.442873	304.206431
-2968	2585.029680	304.385875
